client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22030928.mp3	ছােৱালীবিলাক বিয়া দি জ্ঞান শিক্ষাৰ বাট বন্ধ কৰিছে	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22030933.mp3	তাক বিচাৰি কেতিয়াবা পুলিচ অহাৰ গম পাৱনে?	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22030939.mp3	মানুহৰ ইঘৰৰ লগত সিঘৰৰ অহা যোৱা বেছি আছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22030942.mp3	জুইৰ তাপ পাই ভিতৰৰ পানীবোৰ ধোঁৱা হৈ টেকেলিৰ মুখে দি ওলাব ধৰিছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155195.mp3	এষাৰ কথা আছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155208.mp3	ভগৱানৰ ওপৰত নিৰ্ভৰ কৰি তাই গৈছিল নহয়।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155221.mp3	ভাই মই একোটা ভুকুতে এটা হাতী মাৰিছোঁ আৰু এটা ডাঙৰ বাঘ মাৰিছোঁ।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155224.mp3	অকল মই কলেই নহ'ব নহয়।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155225.mp3	ক'ব খোজা কথাটো হৈছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155276.mp3	আহোঁতে মই মাৰ-বাপেৰক দেখা কৰিছিলোঁ।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155278.mp3	মানুহজনীয়ে তাক তুলিবলৈ যত্ন কৰিলে, কিন্তু নোৱাৰিলে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155280.mp3	সুভদ্ৰাৰ ঘৰৰ পৰা অলপ আঁতৰতে এখন দোকান আছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155283.mp3	তেন্তে নিশ্চয় তেওঁলোকেইহে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155300.mp3	টমে ধীৰ আৰু দৃঢ়ভাৱে উত্তৰ দিলে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155644.mp3	আঙঠিটোৰ গুণত তো ঘৰ দুৱাৰ সকলোবোৰ সোণৰ হৈ পৰিব	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155650.mp3	বিলাতত বাঘ ভালুক সিংহ বন্দী কৰি থোৱা পশুশালা আছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155654.mp3	অৰ্থনৈতিক দিশৰপৰা গুৰুত্বৰ উপৰিও ইয়াৰ আশে-পাশে বহুতো কাৰ্যালয়, শিক্ষানুষ্ঠান আৰু আৰু বসতিস্থল আছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155660.mp3	তেওঁ যদি কোনো এটা কাম কৰিবলৈ আমাক হাক দিয়ে, সেইপিনে মুখকে নকৰিছিলোঁ।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155669.mp3	আপোনালৈ কোনোবাই লোলোপ দৃষ্টিৰে চাই আছে নেকি?	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155906.mp3	তেখেতসকলে এই অঞ্চলক বিভিন্ন নামেৰে অভিহিত কৰিছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155913.mp3	এই কথাৰ বাহিৰেও ভাবি চালে আজি কালি জাতনাে কাৰ আছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155927.mp3	দেউতাই কিন্তু আয়না দুখনমান এনেকুৱা ঠাইত সজাই থৈছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155932.mp3	খবৰ কাগজেৰে এটা মানুহৰ আকাৰ কৰি ধুতিখনত পিনেৰে লগায়।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155939.mp3	কেৱল সাহিত্যৰ খাতিৰত ঠায়ে ঠায়ে কলা প্ৰয়োগ	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155971.mp3	অসমৰ সীমা আক্ৰমণ কৰাও অসমীয়া জীৱনৰ বিষয়ে সঁচা কথাই।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155976.mp3	লগুৱাবিলাকক লগত লৈ ততালিকে ধান আনিবলৈ পথাৰলৈ লৱৰিলে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155983.mp3	কিন্তু তাৰ কোনো ব্যৱসায় নাই আৰু ছদ্মবেশ ধৰি ফুৰিছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22155987.mp3	তেতিয়া পৰীক্ষাত ভাল ফল পােৱা সকলৰ বাবে চিকিৎসা।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157843.mp3	যেনি-তেনি উটি যাব পাৰে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157849.mp3	সেই পশুশালাত বন্ধ থকা জন্তুবিলাকক চাবলৈ বহুত সময়ত বহুত মানুহ যায়।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157851.mp3	মিলিটেৰীৰ সহায়েৰে মানুহবোৰক তুলি দিয়া হৈছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157855.mp3	সেই কাৰণে তেওঁ অহাৰ লগত বিয়াৰ কিবা সম্পৰ্ক আছে বুলি হৰই অনুমান কৰিছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157860.mp3	কুটুমৰ তেজেৰে বন্তি জ্বলালে, মজিয়া ভকেভকালে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157876.mp3	এয়াও ডিজিটেল জগতৰে এক অংশ।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157896.mp3	কিছুদিন আগতে পুতেকলৈ বোৱাৰী আনিছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157908.mp3	নিদিয়া হ'লে বাকী আঢ়ৈ হেজাৰৰ লগতে নগ'লহেঁতেনে?	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157919.mp3	ডাঙৰ হৈ মই প্লে'ন চলাম।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157927.mp3	শিৱসাগৰত আজি বতৰ কেনেকুৱা?	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157939.mp3	মাছটোৱে আহি আনবোৰ মাছক বিলখনৰ সৌন্দৰ্যৰ কথা জনালে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157944.mp3	কৈছিল গংগাৰ পাৰত শ্যামলালক চিতাজুইত সিহঁতে নিজ হাতে তুলি দি আহিছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157948.mp3	লেগ্ৰীয়ে ক'লে- "এই টম, এই ফালে আহ।"	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157954.mp3	মাজিউটোৱে ইংৰাজী স্কুলৰ সপ্তম মানলৈকে পঢ়িছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22157957.mp3	সিও ওপৰৰ ডাঙৰ আখৰৰ শাৰীকেইটাৰ লেখীয়াকৈ তলৰ সৰু শাৰীকেইটাও সলসলীয়াকৈ মাতি দিলেহেঁতেন।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158047.mp3	তেওঁৰ লগত আগৰে চিনাকি আছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158059.mp3	সুভদ্ৰা প্ৰথমতে মুছকঁছ যাওঁ যাওঁ হৈছিল আৰু ওলোৱা নাছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158062.mp3	পৰ্বতেশ্বৰ, নন্দী, বীৰভদ্ৰ, আয়ুৰ্ৱতী, অযোধ্যাৰ ৰাজকুমাৰ আৰু ৰাজকুমাৰী।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158068.mp3	এটাৰ পৰা ৰজাঘৰীয়াই পানী খাইছিল, সেইটো কুঁৱা ৰাজমহলৰ ওচৰতে আছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158078.mp3	পৰৱৰ্তী সময়ত তেওঁ শিৱৰ এজন অনুগামী হৈ পৰে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158104.mp3	পশ্চিমে সোণকোষ নদীৰ পৰা পূবে ধনশিৰি নদীলৈকে এই ৰাষ্ট্ৰীয় উদ্যানখন বিস্তৃত হৈ আছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158647.mp3	ককায়েক আৰু দদায়েকৰ মুখলৈ চাই কথা ক'ব লাগিলে বৰণ সলায়।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158651.mp3	বিয়াৰ নতুন বন্দৱস্তৰ কথা সকলোৱে শুনিলে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158654.mp3	এই হ'ল মোৰ সতিনীৰ জী।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158658.mp3	আন কি, বিয়াৰ বন্দবস্ত হোৱা শুনি পলাইছিলেই বোলে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158662.mp3	আলি খাৱৈৰ পৰা কচুপাতেৰে পানী আনি মূৰত দিলে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158784.mp3	তেওঁ ভাবিছে যেনে-তেনে ছোৱালীজনী উলিয়াই দিব পাৰিলেই ককায়েকৰ সম্পত্তিখিনি ভোগ কৰিব পাৰিব।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158800.mp3	আৰু দক্ষই স্বীকাৰ কৰে যে তেওঁ সতীৰ প্ৰথম স্বামীক হত্যা কৰে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158863.mp3	ঘৰৰ পিছফাললৈ গৈ দেখিলে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158878.mp3	সেয়ে দৈত্যসকলে এক মহাভোজৰ আয়োজন কৰি শুক্ৰাচাৰ্য্যক আমন্ত্ৰণ জনালে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22158890.mp3	যদি অকস্মাৎ দেউতাৰ নৰিয়া বা কিবা দুৰ্ঘটনা হয়?	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22186070.mp3	লাহে লাহে উৰা-জাহাজৰ শব্দ কাণ তাল মৰা হৈ পৰে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22186072.mp3	মাজেদি ওলোৱা অসমীয়া সাধাৰণ ডেকা-ডেকেৰীৰ চৰিত্ৰবলৰ নিদৰ্শন পয্যবেক্ষণ	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22186075.mp3	বৰকাছ ধৰ পৰিছে বুলি শুনি গা ভাল পাইছোঁ বুলি শোৱাপাটীৰ পৰা উঠি বহিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22186077.mp3	শেষত ইন্দ্ৰ নিজেই ওলাই আহিল অৰ্জুনৰ বিপক্ষে যুঁজ দিবলৈ।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22186078.mp3	সেই অস্ত্ৰ প্ৰয়োগ কৰি তাৰ বাবে যি ত্যাগ আৱশ্যক	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22192897.mp3	তাত শিৱই সম্পূৰ্ণ অক্ষত অৱস্থাত পাঠদান কৰি থকা বৃহস্পতিক লগ পাই স্তম্ভিত হয়।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22192898.mp3	কাৰণ তােমাৰ নিচিনা সুন্দৰ ডিঙি মই কাৰাে দেখা নাই।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22192915.mp3	আমাৰ ঘৰৰ পিছফালে ডাঙৰ বিল্ডিং বনাই আছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22192919.mp3	কিন্তু পিচত নহয় বুলি প্ৰমাণ পোৱাত এৰি দিলে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22192920.mp3	অৱশ্যে আমাৰ বয়সৰ তুলনাত বেচি হৈছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22244931.mp3	তোমাক ঘৰলৈ লৈ যাবলৈ আহিছোঁ টম দদাই।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22244935.mp3	কম খৰছত নিৰ্মাণ কৰিব লগীয়া হোৱা বাবে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22244940.mp3	চোকা দাতেৰে জাল কুটি বান্ধ সােলােকাই তাৰ প্রাণদাতাক বিপদৰ পৰা মুক্ত কৰি দিলে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22244944.mp3	ঘৰটোৰ তলখন কাঠৰ আৰু চাৰিওফালে তাৰৰ বেৰা আছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22244948.mp3	বুলেট এখনকে কিনিম বুলি ভাবিছোঁ।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22245246.mp3	আহোমসকলে নিজকে টাই বুলি পৰিচয় দিছিল যদিও তেওঁলোক আহোম হিচাপেহে অধিক পৰিচিত হৈ উঠিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22245254.mp3	মুম্বাইৰ মুঠ আয়তন ছশ তিনি দশমিক চাৰি বৰ্গকিলোমিটাৰ।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22245262.mp3	অজস্ৰ ক্ৰীড়াপ্ৰেমীৰ অপেক্ষাৰ অন্ত পেলাই শুকুৰবাৰৰ পৰা আৰম্ভ হ’ব মহিলা ফুটবল বিশ্বকাপ।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22245268.mp3	কোন হয়, কোন নহয় কেনেকৈ জানিবা।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22245272.mp3	তাৰ প্ৰিয় বন্ধুৱে যে চিৰকাললৈ তাক গৰালত অকলে এৰি গ'ল	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22245302.mp3	এতিয়া মূৰামূৰিত জানিব পাৰিলোঁ ছোৱালীৰ আন এজনৰ লগত কথা আছে।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22245305.mp3	কোনো হাবিত এক সিংহই নিজানত সুখেৰে শুই আছিল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_22245310.mp3	ৰাধাৰ পৰাই লক্ষ্মী আৰু সৰস্বতীৰ আৰ্ভিভাব হ'ল।	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_24195227.mp3	জকাই এখন লৈ গৈ ৰাইজক ক'লে যে- "এই জকাইৰেই কাছ ধৰি দিব পাৰোঁ।"	2	0	twenties	male			as	
256ff89607f3742e96e7bd9462bc4cce9804b33238cf569d234d9f4b222e667dd683ab4f3044c826f007d715c2044aa53bd838d0e235aeaa507cbdcb5352cd1c	common_voice_as_24195231.mp3	তেখেতৰ কবিতাত শব্দৰ সুন্দৰ প্ৰয়োগ দেখা যায়।	2	0	twenties	male			as	
